2010,2015,lgcode
2198,1940,206008
2198,1940,206024
2037175,1989980,210005
403786,396875,212016
156572,156048,212024
92164,88724,212032
110850,109041,212041
89855,87788,212059
80113,78005,212067
22219,20367,212075
39658,37943,212083
65923,66378,212091
53194,50592,212105
50225,51477,212113
59257,56423,212121
142618,142257,212130
93194,93522,212148
29111,26669,212156
50216,52573,212164
26603,24590,212172
34686,33681,212181
44206,41730,212199
35952,33241,212202
37468,34759,212211
45790,46609,213004
23281,24092,213021
22509,22517,213039
31026,28732,213403
31026,28732,213411
35641,34260,213608
27640,26940,213616
8001,7320,213624
44610,43271,213802
19752,18993,213811
9754,9659,213829
15104,14619,213837
71913,68713,214001
23591,21407,214019
23658,23241,214035
24664,24065,214043
18084,17731,214205
18084,17731,214213
52060,48644,215007
7818,7699,215015
5412,5458,215023
10416,10078,215031
4462,3856,215040
11990,10978,215058
9465,8329,215066
2497,2246,215074
18466,17750,215201
18466,17750,215210
1715,1587,216003
1715,1587,216046
3688016,3626991,220001
707621,696609,221007
252677,251124,221015
209870,208902,221023
245074,236583,221031
774750,775380,221309
227196,227427,221317
122030,125071,221325
111237,109292,221333
98462,96996,221341
92896,92446,221350
89338,94121,221368
33591,30027,221376
199353,192234,222038
39348,37270,222054
110724,108694,222062
130201,128784,222071
70404,67162,222089
99373,97106,222097
249407,244284,222101
162765,161491,222119
140742,136499,222127
113297,111526,222135
140486,142237,222143
87384,86542,222151
81921,82615,222160
24792,22738,222194
53549,51984,222208
57461,57319,222216
34043,31102,222224
33770,31872,222232
44604,44497,222241
48721,47739,222259
47938,44475,222267
48431,43325,223000
13983,12572,223018
7974,7274,223026
9475,8494,223042
7624,6817,223051
9375,8168,223069
38351,37397,223204
38351,37397,223255
92344,92459,223409
31432,31150,223417
40447,41927,223425
20465,19382,223441
36980,35324,224201
28974,28225,224243
8006,7099,224294
19256,18327,224600
19256,18327,224618
7174451,7260847,230006
2156092,2213811,231002
150644,156040,231011
66217,74158,231029
159852,158670,231037
139359,144376,231045
127363,129186,231053
60004,75018,231061
98562,102077,231070
101631,103022,231088
62126,62882,231096
213906,213743,231100
143565,139829,231118
135485,132312,231126
163450,168449,231134
224664,237041,231142
156788,159264,231151
152476,157744,231169
361687,361263,232017
362760,371753,232025
374977,374461,232033
128049,125225,232041
116211,114067,232050
299165,298864,232068
176731,177673,232076
64447,62380,232084
69598,68237,232092
141371,145751,232106
406666,408242,232114
172726,178312,232122
103446,162427,232131
80366,78656,232149
73557,72588,232157
54098,55093,232165
98265,96311,232173
141418,143242,232190
134412,134415,232203
49195,46462,232211
106185,109638,232220
83421,86253,232238
83349,82786,232246
64420,65879,232254
79642,79006,232262
42196,43881,232271
45465,45370,232289
66937,66947,232297
82675,86643,232301
63028,61173,232319
64468,62508,232327
64482,65793,232335
80125,82519,232343
42151,42127,232351
58445,60059,232360
85109,85179,232378
,55691,232386
91835,41869,233005
40969,41869,233021
50866,,233048
13922,14740,233404
13922,14740,233421
55272,56384,233609
22122,22893,233617
33150,33491,233625
69644,70251,234206
29398,30048,234249
35809,35880,234257
4437,4323,234273
160582,158459,234401
25269,27471,234419
48428,47753,234427
20187,18291,234451
24919,23274,234460
41779,41670,234478
57890,,234800
23516,,234818
22102,,234826
12272,,234834
37201,38873,235008
37201,38873,235016
10770,9586,235601
5707,5041,235610
3731,3419,235628
1332,1126,235636
1812500,1776805,240001
277412,273562,242012
300757,303457,242021
128908,126923,242039
164983,160624,242047
137494,137174,242055
190657,189087,242071
79713,78217,242080
19912,17879,242098
49128,48396,242101
21314,19278,242110
19582,17247,242128
44660,44505,242144
54418,49935,242152
93199,87286,242161
6649,6165,243001
6649,6165,243035
25247,24859,243205
25247,24859,243248
62361,64368,243400
39233,39640,243418
9521,10345,243434
13607,14383,243442
48303,46745,244406
15317,14807,244414
22658,22439,244422
10328,9499,244431
48297,45142,244601
15162,15270,244619
8659,8265,244708
9756,8862,244716
14720,12745,244724
18332,16121,245402
18332,16121,245437
21174,19835,245607
9354,8703,245615
11820,11132,245623
1376541,1386795,250007
331015,336584,252018
108552,111315,252026
119694,113949,252034
80230,80179,252042
126870,134938,252069
75114,79037,252077
62642,65815,252085
89832,88463,252093
49075,49098,252107
52342,52206,252115
51964,49607,252123
112309,111678,252131
39539,38324,252140
35306,33794,253804
22471,21494,253839
12835,12300,253847
19426,20186,254207
19426,20186,254258
22631,21622,254401
7439,7304,254410
7447,6992,254428
7745,7326,254436
2557625,2533645,260002
1408039,1412924,261009
116673,113823,261017
79785,79894,261025
158395,159595,261033
96288,107342,261041
39312,37377,261050
74493,78160,261068
94121,94703,261076
195050,196292,261084
273361,270861,261092
132299,131984,261106
148262,142893,261114
78643,77894,262013
87727,82967,262021
35487,33494,262030
186653,180950,262048
19794,18316,262056
91061,88163,262064
79333,76242,262072
53802,52895,262081
79215,79390,262099
73649,71936,262102
66833,69195,262111
58716,54711,262129
34874,32783,262137
69283,72165,262145
15011,15069,263001
15011,15069,263036
15606,15252,263206
15606,15252,263222
17996,17027,263401
8376,7855,263435
9620,9172,263443
44601,44111,263605
1624,1363,263648
4475,3946,263656
35433,36176,263664
3069,2626,263672
15614,14341,264008
15614,14341,264075
25688,23820,264601
2403,2105,264636
23285,21715,264652
8584957,8524530,270008
2517740,2497380,271004
98095,94914,271021
66082,65335,271039
64314,62841,271047
80627,76015,271063
81816,76417,271071
68088,63592,271080
64012,70187,271098
49390,60402,271110
93720,92719,271136
168524,166962,271144
72327,74307,271152
103996,100803,271161
89883,86722,271179
160809,154530,271187
102752,104647,271195
150176,147388,271209
126984,120914,271217
111710,103321,271225
163381,170079,271233
108917,108343,271241
123731,118835,271250
192715,189032,271268
101439,115480,271276
74252,73595,271284
827862,822849,271403
144129,142749,271411
122033,122512,271420
84882,84558,271438
131830,133776,271446
152298,144638,271454
153750,156070,271462
38940,38546,271471
196879,192805,272027
384838,390645,272035
102166,101029,272043
350771,368005,272051
76114,74686,272060
353064,348009,272078
89984,88038,272086
143247,138207,272094
394377,392430,272108
270677,275515,272116
258451,259922,272124
100094,99336,272132
117668,112862,272141
233685,235536,272159
112085,105975,272167
123126,119063,272175
123502,119850,272183
182648,183147,272191
128220,129099,272205
73583,69958,272213
116735,111762,272221
126549,120678,272230
82769,83729,272248
59017,56150,272256
65680,64714,272264
473978,478933,272272
63939,61468,272281
56989,55498,272299
77202,76032,272302
57829,57344,272311
56374,53964,272329
28773,29723,273007
28773,29723,273015
33502,30072,273201
21909,19867,273210
11593,10205,273228
17415,16847,273406
17415,16847,273414
70332,68248,273601
44901,44118,273619
8009,8282,273627
17422,15848,273660
37093,35022,273805
14113,13652,273813
16981,16007,273821
5999,5363,273830
5459903,5398880,280003
1482000,1480458,281000
203864,205882,281018
126882,129540,281026
100183,101478,281051
94624,90811,281069
162927,158290,281077
218122,215735,281085
224451,216554,281093
107630,120303,281107
243317,241865,281115
523474,524437,282014
438729,436015,282022
286065,290035,282031
473485,464695,282049
47020,43903,282057
91795,93579,282065
193020,194183,282073
30819,29799,282081
84965,81505,282090
263799,264453,282103
50221,48206,282120
42306,40394,282138
222561,220728,282146
80250,76334,282154
92870,89772,282162
155334,155221,282171
48818,47969,282189
112406,111807,282197
47253,43634,282201
42771,40956,282219
26391,24179,282227
67078,64055,282235
49562,46641,282243
32626,30556,282251
46262,43705,282260
40713,37615,282278
39809,39484,282286
80027,77015,282294
31569,30698,283002
31569,30698,283011
22949,21048,283606
22949,21048,283657
63681,64099,283801
30835,30735,283819
32846,33364,283827
44786,42950,284408
13216,12207,284424
19308,19324,284432
12262,11419,284467
33251,33478,284602
33251,33478,284645
16527,15168,284807
16527,15168,284815
19169,17420,285005
19169,17420,285013
35542,32686,285803
19605,17965,285854
15937,14721,285862
1386302,1351535,290009
361848,357227,292010
67957,64325,292028
88287,86188,292036
67762,66495,292044
124232,122885,292052
59462,56747,292061
34313,30825,292079
30057,26656,292087
116953,117239,292095
74324,75656,292109
35632,36435,292117
34097,30959,292125
4098,3660,293202
4098,3660,293229
78163,76726,293407
19644,18773,293423
23172,23400,293431
27496,27174,293440
7851,7379,293458
47806,46653,293601
8535,8348,293610
7393,6795,293628
31878,31510,293636
3968,3289,293806
1869,1534,293857
2099,1755,293865
13486,12693,294004
7642,7188,294012
5844,5505,294021
96895,95558,294209
23623,21538,294241
21900,22827,294250
32923,33344,294268
18449,17849,294276
46962,41319,294403
8594,7341,294411
18864,17925,294420
6995,5649,294438
836,656,294446
1571,1353,294462
523,449,294471
4088,3498,294497
1032,889,294501
682,511,294519
1638,1310,294527
2139,1738,294535
992144,956199,300004
364177,360592,302015
54506,51552,302023
65995,63357,302031
30382,28261,302040
25823,24501,302058
78679,74390,302066
31287,28966,302074
65529,62297,302082
51938,52764,302091
10372,9186,303003
10372,9186,303046
27062,24629,303402
18140,16921,303411
4958,4368,303437
3964,3340,303445
47871,45624,303607
13130,12159,303615
7697,7192,303623
27044,26273,303666
54429,51364,303801
8054,7447,303810
7424,7628,303828
6475,5817,303836
8594,8054,303909
13421,12681,303917
10461,9737,303925
42097,40438,304000
22615,21415,304018
14771,14909,304042
4711,4114,304069
41997,38278,304204
16984,15585,304212
3241,3080,304221
3088,2816,304247
486,445,304271
18198,16352,304280
582154,567993,310000
194740,191670,312011
146037,147341,312029
50382,48761,312037
34904,33773,312045
12318,11412,313009
12318,11412,313025
29829,27293,313203
3827,3237,313254
7666,7121,313289
18336,16935,313297
57717,54958,313602
6982,6440,313645
16938,16484,313700
18425,17310,313718
15372,14724,313726
43710,41772,313807
3274,3407,313840
17421,16419,313866
11470,10889,313891
11545,11057,313904
12517,11013,314005
5426,4751,314013
3725,3265,314021
3366,2997,314030
708701,687180,320005
189694,204206,322016
61043,57508,322024
142461,168998,322032
49728,47420,322041
37736,34912,322059
41697,39370,322067
25435,24207,322075
41673,38845,322091
14282,,323004
14282,,323047
14357,12986,323403
14357,12986,323438
5510,5004,323802
5510,5004,323861
27248,,324001
27248,,324019
21089,19350,324400
3876,3427,324418
5324,4886,324485
11889,11037,324493
15132,13852,325007
8377,7602,325015
6755,6250,325058
21616,20522,325201
2365,2345,325252
3130,3015,325261
655,613,325279
15466,14549,325287
1912378,1885691,330001
695248,705613,331007
292648,301515,331015
140250,143648,331023
96263,94603,331031
166087,165847,331040
463628,461359,332020
105174,103053,332038
64100,60313,332046
53950,50201,332054
43473,40884,332071
65358,65862,332089
34301,31500,332097
33635,30412,332101
37510,34799,332119
37569,36601,332127
43225,42998,332135
48771,45874,332143
30214,27799,332151
35993,34104,332160
15258,14311,333409
15258,14311,333468
12192,12121,334201
12192,12121,334235
10854,10807,334405
10854,10807,334456
14910,13984,334600
14910,13984,334618
953,861,335801
953,861,335860
13525,12784,336009
13525,12784,336068
17226,16992,336203
11151,11097,336220
6075,5895,336238
1509,1458,336408
1509,1458,336432
20842,19226,336602
5284,4882,336637
15558,14344,336661
12960,11775,336807
12960,11775,336815
2795205,2795626,340006
1140724,1172808,341002
117452,130802,341011
118586,118360,341029
135510,139923,341037
180299,186447,341045
229062,239870,341053
148183,143570,341061
77691,78275,341070
133941,135561,341088
237668,225484,342025
28522,26291,342033
98998,94401,342041
143323,136795,342050
446004,456972,342076
42228,39706,342084
56176,53028,342092
39980,36658,342106
28584,27530,342114
184155,186574,342122
112831,113750,342131
31017,29030,342149
26807,23930,342157
115176,114498,343005
49894,50347,343021
27691,27872,343048
24403,23605,343072
13188,12674,343099
26987,24991,343609
7234,6442,343684
19753,18549,343692
8356,7888,344206
8356,7888,344311
17365,16126,344605
17365,16126,344621
10304,9166,345407
10304,9166,345458
1436515,1390689,350001
276078,264735,352012
171712,167501,352021
195513,196048,352039
53432,49188,352047
115607,115090,352063
54673,55224,352071
142265,134858,352080
52696,51053,352101
37931,35089,352110
34598,32808,352128
28418,25990,352136
147981,143402,352152
63950,62145,352161
19010,17127,353001
19010,17127,353051
6280,6205,353205
6280,6205,353213
32654,30792,353400
3327,2800,353418
15940,15260,353434
13387,12732,353442
3717,3434,355003
3717,3434,355020
776242,747141,360007
259997,253499,362018
60815,58662,362026
40425,38586,362034
75512,72668,362042
43581,41160,362051
38873,36902,362069
32139,30186,362077
29490,26672,362085
7529,6814,363006
5753,5280,363014
1776,1534,363022
2573,2280,363201
2573,2280,363219
31829,30648,363405
25863,25386,363413
5966,5262,363421
9306,8385,363600
9306,8385,363685
22786,20400,363804
4788,4232,363839
7727,7057,363871
10271,9111,363880
95976,96810,364002
14992,15090,364011
21203,22153,364029
33027,34349,364037
14138,13244,364045
12616,11974,364053
10454,8905,364606
10454,8905,364681
14957,14564,364801
14957,14564,364894
981113,961844,370002
410755,411933,372013
108268,108333,372021
55201,52687,372030
33598,32716,372048
62180,58926,372056
52518,49963,372064
33437,30837,372072
68008,65011,372081
31043,28679,373206
15051,13940,373222
15992,14739,373249
28299,27454,373401
28299,27454,373419
3311,3123,373605
3311,3123,373648
42541,41978,373800
18071,18516,373869
24470,23462,373877
51954,50204,374008
9925,9146,374032
23033,22806,374041
18996,18252,374067
1415381,1365508,380008
508538,502860,382019
164676,155995,382027
83917,77052,382035
38214,34795,382043
120451,118781,382051
111034,106836,382060
46957,43818,382078
37831,36611,382108
89166,86623,382132
41819,38673,382141
34960,34365,382159
7310,6818,383406
7310,6818,383562
9600,8413,383805
9600,8413,383864
52124,51129,384003
30248,29956,384011
21876,21173,384020
18012,16694,384208
18012,16694,384224
10817,9572,384402
10817,9572,384429
15927,14643,384801
4360,4002,384844
11567,10641,384887
24028,21830,385000
24028,21830,385069
758057,722728,390003
339271,334124,392014
15128,13453,392022
19483,17506,392031
49127,47693,392049
28506,26721,392057
24254,22198,392065
22500,20833,392081
15973,13733,392090
35800,34164,392103
33682,32808,392111
28564,27246,392120
18745,17139,393002
2904,2525,393011
3531,3314,393029
2927,2725,393037
2967,2628,393045
1365,1290,393053
1011,821,393061
4040,3836,393070
8753,7476,393401
4088,3548,393410
4665,3928,393444
4746,4376,393606
4336,3981,393631
410,395,393649
31508,28170,393801
25036,22667,393860
6472,5503,393878
62299,57338,394009
7561,6822,394017
13902,13082,394025
6360,5782,394033
3979,3605,394050
5439,5020,394106
6385,5770,394114
18673,17257,394122
19718,17750,394203
5775,5086,394246
1670,1561,394271
12273,11103,394289
4986581,4995297,400009
959171,942781,401005
103423,98814,401013
84070,81722,401030
60848,58429,401056
175437,175407,401064
212963,211032,401072
70270,68136,401081
252160,249241,401099
1420471,1478656,401307
277271,293776,401315
208628,207703,401323
167270,183547,401331
242030,249403,401340
190545,203206,401358
124790,127229,401366
209937,213792,401374
122547,115962,402028
294804,297254,402036
57327,56582,402044
130289,128078,402052
50263,47999,402061
71184,67472,402079
68769,63944,402109
48219,47985,402117
37307,34537,402125
69952,70002,402133
26880,25740,402141
43948,41484,402150
58313,57459,402168
99363,100305,402176
105971,108411,402184
94364,98390,402192
94251,95513,402206
69807,71352,402214
57479,57414,402231
55252,58566,402249
31483,29397,402257
29912,27855,402265
42345,38522,402273
55904,51731,402281
40642,38039,402290
97873,95785,402303
49493,49736,403008
49493,49736,403059
213177,223738,403407
38304,37664,403415
31234,31064,403423
43177,44841,403431
25892,27011,403440
24523,30093,403458
8354,8169,403482
41693,44896,403491
95485,92999,403806
15257,14148,403814
29305,28660,403822
31922,31433,403831
19001,18758,403849
25421,23543,404004
8505,7679,404012
16916,15864,404021
13801,13421,404209
13801,13421,404217
31507,31343,404403
29078,29173,404471
2429,2170,404489
15138,14947,405001
15138,14947,405035
14296,14105,405205
14296,14105,405221
20145,19942,405400
20145,19942,405442
83698,77433,406007
11640,10837,406015
10889,9914,406023
9593,9005,406040
18193,16708,406058
5493,5172,406082
3248,3013,406091
24642,22784,406104
56303,54355,406201
34808,34157,406210
21495,20198,406252
34027,32520,406406
6761,6595,406422
7827,7441,406465
19439,18484,406473
843877,827702,410004
234887,234458,412015
126355,122220,412023
68012,72030,412031
21338,19680,412040
56806,54853,412058
50490,48899,412066
30658,29568,412074
45023,44038,412082
28857,27216,412091
32742,31745,412104
16333,16334,413208
16333,16334,413275
53001,51845,413402
17724,17389,413411
9189,9263,413453
26088,25193,413461
6375,5898,413801
6375,5898,413879
20869,20038,414000
20869,20038,414018
42325,40131,414204
7345,6761,414239
9475,9535,414247
25505,23835,414255
9806,8749,414409
9806,8749,414417
1414600,1365241,420000
438580,422923,422011
258085,253319,422029
47262,45259,422037
139256,137425,422045
90082,92365,422053
34811,31825,422070
24994,23223,422088
34309,31340,422096
29343,27047,422100
40535,37235,422118
30819,28293,422126
46980,43811,422134
50160,46333,422142
72263,71837,423009
42391,42339,423076
29872,29498,423084
38676,37169,423203
8883,8280,423211
14594,14029,423220
15199,14860,423238
16394,16139,423807
2842,2555,423831
13552,13584,423912
22051,19698,424005
22051,19698,424111
1798586,1771440,430005
,731935,431001
,181624,431010
,188808,431028
,92276,431036
,127059,431044
,142168,431052
720898,,432016
130879,125886,432024
35486,33721,432032
55097,53177,432041
26905,25346,432059
69169,66371,432067
55210,52060,432083
50003,47842,432105
37648,36887,432113
29804,26933,432121
61644,59563,432130
28246,26772,432148
88761,82564,432156
54837,58195,432164
11342,10288,433403
11342,10288,433489
43667,40812,433608
5537,5235,433641
10499,9726,433675
16422,15684,433683
11209,10167,433691
68392,73710,434001
31108,33220,434035
37284,40490,434043
39219,37172,434205
4396,4003,434230
7849,7142,434248
1591,1486,434256
6676,6285,434281
6762,6785,434329
11945,11471,434337
87198,85529,434400
17856,17194,434418
8642,9027,434426
32618,33541,434434
11153,10691,434442
16929,15076,434477
12696,11957,434604
12696,11957,434680
24334,22300,434809
19281,17632,434825
5053,4668,434841
58896,54732,435007
11056,10740,435015
10530,9771,435058
4369,3980,435066
2399,2225,435074
4923,4458,435104
1203,1050,435112
3676,3417,435121
4246,3696,435139
16494,15395,435147
8255,7688,435201
8255,7688,435317
1183206,1150436,440001
468494,471777,442011
121222,117558,442020
83522,82548,442038
70519,65878,442046
76615,71844,442054
41265,38515,442062
19804,17923,442071
24256,22180,442089
23594,22374,442097
31920,30011,442101
58674,55792,442119
39328,36415,442127
34573,34007,442135
31857,28432,442143
2189,1991,443204
2189,1991,443221
28020,27886,443409
28020,27886,443417
27354,25305,444600
10383,9610,444618
16971,15695,444626
1127597,1096407,450006
396368,396770,452017
168557,164124,452025
130776,124939,452033
57281,53767,452041
48031,45773,452050
62840,61501,452068
20341,18674,452076
32542,30614,452084
21350,19215,452092
24708,25188,453404
24708,25188,453412
9988,9289,453609
9988,9289,453617
28088,26858,453803
20873,19527,453820
7215,7331,453838
74139,71002,454001
21644,20965,454010
18050,17300,454028
1240,1088,454036
5171,5225,454044
16909,16044,454052
11125,10380,454061
30003,28130,454206
18808,18125,454214
1877,1735,454290
3085,2803,454303
6233,5467,454311
22585,20563,454401
13707,12741,454419
4460,3943,454427
4418,3879,454435
1693314,1631662,460001
597930,588677,462012
104516,103021,462039
23322,21759,462047
23100,21138,462063
55333,53303,462080
44152,41637,462101
16904,15909,462136
17164,15395,462144
99163,95639,462152
50717,49120,462161
39175,36439,462179
126189,124864,462187
31096,29190,462195
38647,35370,462209
32888,31274,462217
46017,43071,462225
38959,36120,462233
29235,26750,462241
74668,74973,462250
1075,1159,463001
418,404,463035
657,755,463043
24049,22248,463809
24049,22248,463922
11055,10380,464007
11055,10380,464040
11555,10288,464406
11555,10288,464520
14103,13081,464601
14103,13081,464686
41581,37453,464805
6759,6450,464821
8940,7882,464902
8781,7524,464911
17101,15597,464929
28397,26699,465003
8673,8123,465011
6207,5736,465020
13517,12840,465054
72324,66705,465208
1764,1530,465232
1930,1719,465241
9857,9032,465259
6069,5794,465275
8132,7175,465291
12041,11117,465305
6621,5945,465313
6825,6349,465321
7031,6711,465330
6743,6160,465348
5311,5173,465356
1377248,1410487,470007
308872,312043,472018
90260,93687,472051
46612,47179,472077
109455,112834,472085
59474,60262,472093
57161,58288,472107
129203,137566,472115
57122,60443,472123
116563,117620,472131
51828,50834,472140
39661,41847,472158
64247,63732,473006
5169,4888,473014
3204,3050,473022
1785,1717,473031
9229,9491,473065
13833,13476,473081
10043,10136,473111
5305,5579,473138
10957,11147,473146
4722,4248,473154
145673,147819,473201
37773,39019,473243
13714,13562,473251
26754,27580,473260
15569,15835,473278
17548,19221,473286
34315,32602,473294
94425,99361,473405
16247,18020,473481
35139,37293,473502
750,715,473537
859,862,473545
858,757,473553
451,428,473561
1422,1299,473570
660,627,473588
1372,1227,473596
1574,1496,473600
8469,7721,473618
26624,28916,473626
1208,1180,473707
1208,1180,473758
5484,5792,473804
3836,3960,473812
1648,1832,473821
